1,3,0
2,3,0
3,6,0
4,6,0
5,6,0
6,6,0
7,3,0
8,3,0
9,6,0
10,6,0
11,3,0
1001,3,0
1002,3,0
1003,6,0
1004,6,0
1005,6,0
1006,6,0
1007,6,0
1008,3,0
